TIME[UTC],X[km],Y[km],Z[km]
1 Jan 2020 20:12:26.000000000,2603.50634345587,-4633.87497668991,4521.43267236844
1 Jan 2020 20:12:27.000000000,2599.60234484093,-4630.54263993465,4527.08940702669
1 Jan 2020 20:12:28.000000000,2595.695796998,-4627.20432635603,4532.74083114926
1 Jan 2020 20:12:29.000000000,2591.78670536053,-4623.86003948082,4538.3869381067
1 Jan 2020 20:12:30.000000000,2587.87507536412,-4620.50978284375,4544.02772127581
1 Jan 2020 20:12:31.000000000,2583.96091244672,-4617.15355998736,4549.66317403962
1 Jan 2020 20:12:32.000000000,2580.04422204934,-4613.7913744616,4555.29328978742
1 Jan 2020 20:12:33.000000000,2576.12500961468,-4610.42322982458,4560.91806191477
1 Jan 2020 20:12:34.000000000,2572.2032805884,-4607.04912964189,4566.53748382348
1 Jan 2020 20:12:35.000000000,2568.27904041817,-4603.66907748708,4572.15154892165
1 Jan 2020 20:12:36.000000000,2564.35229455449,-4600.28307694123,4577.76025062366
1 Jan 2020 20:12:37.000000000,2560.42304844981,-4596.89113159338,4583.36358235018
1 Jan 2020 20:12:38.000000000,2556.49130755943,-4593.49324504007,4588.96153752818
1 Jan 2020 20:12:39.000000000,2552.55707734071,-4590.08942088578,4594.55410959094
1 Jan 2020 20:12:40.000000000,2548.62036325329,-4586.67966274275,4600.14129197805
1 Jan 2020 20:12:41.000000000,2544.68117075981,-4583.26397423059,4605.72307813542
1 Jan 2020 20:12:42.000000000,2540.73950532444,-4579.84235897712,4611.2994615153
1 Jan 2020 20:12:43.000000000,2536.79537241453,-4576.41482061741,4616.87043557627
1 Jan 2020 20:12:44.000000000,2532.84877749908,-4572.98136279463,4622.43599378326
1 Jan 2020 20:12:45.000000000,2528.89972604992,-4569.5419891594,4627.99612960756
1 Jan 2020 20:12:46.000000000,2524.94822354084,-4566.09670337025,4633.55083652678
1 Jan 2020 20:12:47.000000000,2520.99427544831,-4562.64550909319,4639.10010802497
1 Jan 2020 20:12:48.000000000,2517.03788725079,-4559.18841000218,4644.64393759249
1 Jan 2020 20:12:49.000000000,2513.07906442939,-4555.72540977861,4650.18231872611
1 Jan 2020 20:12:50.000000000,2509.11781246726,-4552.25651211176,4655.71524492901
1 Jan 2020 20:12:51.000000000,2505.15413684973,-4548.78172069863,4661.24270971073
1 Jan 2020 20:12:52.000000000,2501.18804306505,-4545.30103924359,4666.76470658725
1 Jan 2020 20:12:53.000000000,2497.21953660301,-4541.81447145905,4672.28122908094
1 Jan 2020 20:12:54.000000000,2493.24862295622,-4538.32202106486,4677.79227072061
